"Ly8_cas9_11"	"Ly8_cas9_3"	"Ly8_cas9_6"	"Ly8_het_A9"	"Ly8_het_G10"	"Ly8_het_G5"	"Ly8_KO_G6"
"SPRYD3"	28.8339511975157	22.8108470317312	28.2137557273915	20.4637388887666	24.7371081191149	18.865740369683	20.1584630068481
"NDUFV1"	643.157300322364	719.302043067258	779.9738276895	823.934749995076	745.205382088335	749.484412868314	781.598588401883
"CDK2AP2"	531.025267887581	559.62611384514	517.858935770508	480.359344441574	748.297520603224	607.133826442524	810.003695366078
"NUDT8"	111.331089345963	130.782189648592	160.181322839384	117.935758332629	32.9828108254865	78.8930960914015	74.2197956161225
"AC011511.1"	104.122601546584	152.072313544875	124.68659789202	138.399497221395	142.23837168491	135.49031720045	139.27665350186
"ZNF232"	38.4452682633542	60.82892541795	57.3376326072794	157.786197221279	141.207658846614	145.780721038459	116.369309175896
"MIS12"	159.387674675156	191.611115066542	174.743261279328	142.169133332484	151.514787229578	116.624576830767	152.104766324399
"CD300C"	28.8339511975157	15.2072313544875	10.921453829958	7.53927222217717	3.09213851488936	0	10.9955252764626
"CD300A"	53.663186950932	82.1190493142325	39.1352095573495	7.00075277773594	0	8.57533653167407	3.6651750921542
"MRPL58"	257.903674600001	234.191362859107	236.63149964909	210.022583332078	220.572547395441	238.394355580539	252.89708135864
"ATP5PD"	886.643999323607	892.664480508416	1032.98750808353	1106.11893888228	1011.12929436882	1250.28406631808	1002.42538770417
"SRP68"	335.59515421553	339.121259205071	336.744826423705	437.277788886276	374.148760301612	408.186018907686	403.169260136962
"TMC8"	38.4452682633542	30.414462708975	30.0339980323845	46.3126722219454	24.7371081191149	46.30681727104	24.7399318720408
"TK1"	1056.44393415342	793.817476704247	1012.05472157611	561.137261107758	683.362611790548	716.898134047953	936.452236045398
"TMEM68"	50.4594145956524	56.2667560116037	64.6186018272514	60.8526972218586	57.7199189446013	58.3122884153837	79.7175582543538
"TMEM99"	75.2886503490687	86.6812187205787	106.48417484209	105.54981111048	76.2727500339375	63.4574903343881	72.3872080700454
"GHDC"	68.8811056385097	79.077603043335	70.0793287422304	45.235633333063	48.4435033999332	58.3122884153837	60.4753890205443
"FAM234A"	68.0801625496898	88.2019418560275	48.2364210823145	82.9319944439488	63.90419597438	51.4520191900444	68.7220329778912
"ZNF598"	36.0424389968946	31.9351858444237	37.3149672523565	49.5437888885928	34.0135236637829	46.30681727104	43.9821011058504
"MLST8"	89.7056259478266	79.077603043335	84.6412671821744	95.8564611105383	84.5184527403091	99.4739037674193	95.2945523960092
"E4F1"	51.2603576844723	62.3496485533987	65.5287229797479	60.3141777774173	59.7813446211942	48.0218845773748	53.1450388362359
"ECI1"	610.318633680749	705.61553484822	705.343893184787	419.506647219715	513.294993471633	463.0681727104	525.036331951089
"ABCA3"	197.031999849691	217.463408369171	245.732711174055	187.404766665547	229.848962940109	258.975163256557	251.064493812563
"KCTD5"	112.932975523603	106.450619481412	128.327082502006	156.709158332397	139.146233170021	113.194442218098	167.681760466055
"SRRM2"	671.991251519879	710.177704254566	581.567416445263	629.529230551793	702.94615571818	512.80512459411	569.934726829978
"ZNF597"	12.8150894211181	16.7279544899362	14.561938439944	17.7711416665605	16.4914054127432	15.4356057570133	20.1584630068481
"NLRC3"	40.047154440994	22.8108470317312	26.3935134223985	35.0037638886797	31.95209798719	18.865740369683	38.4843384676191
"DDB1"	428.504552518636	380.180783862187	390.441974420998	396.350311108742	391.670878552652	368.739470861985	392.173734860499
"VPS37C"	27.2320650198759	54.746032876155	28.2137557273915	41.4659972219744	43.289939208451	44.5917499647052	43.0658073328118
"VWCE"	28.0330081086958	31.9351858444237	29.123876879888	19.3866999998841	15.4606925744468	29.1561442076919	27.4888131911565
"FTH1"	121.743349500622	150.551590409426	135.608051721978	100.703136110509	116.470550727499	104.619105686424	126.44854067932
"POLR2G"	1151.75616172299	1143.58379785746	1210.46113282034	937.562352772175	1310.03601747479	1198.83204712804	1140.78574743299
"SLC3A2"	1488.95320211616	2138.13672844094	1888.50139143024	1403.92019165828	1959.38510560156	1862.56309467961	1774.86103837567
"SPINDOC"	76.8905365267085	76.0361567724375	70.9894498947269	58.6986194440937	94.8255811232736	80.6081633977363	82.4664395734695
"ATG16L2"	26.431121931056	33.4559089798725	30.0339980323845	21.540777777649	21.6449696042255	18.865740369683	22.9073443259637
"C2CD3"	48.8575284180127	47.1424171989112	48.2364210823145	44.6971138886218	70.0884730041587	63.4574903343881	52.2287450631973
"TRANK1"	40.8480975298139	106.450619481412	48.2364210823145	35.0037638886797	47.4127905616368	32.5862788203615	40.3169260136962
"RPSA"	7644.20083969694	6607.54202352482	8073.68474379644	7446.10835828883	7462.36094926631	9532.3440886089	7261.62815133051
"CTNNB1"	394.864942788201	346.724874882315	342.205553338684	408.197738886449	478.250756969554	339.583326654293	414.164785413424
"ULK4"	18.4216910428572	28.8937395735262	15.4720595924405	37.6963611108858	21.6449696042255	29.1561442076919	24.7399318720408
"LTBP3"	14.4169755987578	16.7279544899362	18.20242304993	11.3089083332657	28.8599594723007	10.2904038380089	36.651750921542
"SAC3D1"	152.980129964597	121.6578508359	164.731928601866	104.472772221598	150.484074391282	164.646461408142	136.527772182744
"SF1"	631.143153990066	682.804687816488	617.062141392626	646.761852773913	606.059148918314	571.117413009493	647.819697538255
"MAP4K2"	163.392390119256	200.735453879235	193.855805481754	141.092094443601	166.975479804025	166.361528714477	203.417217614558
"CCDC88B"	62.4735609279507	62.3496485533987	45.506057624825	58.1600999996524	68.0270473275658	61.7424230280533	52.2287450631973
"PBK"	140.165040543479	114.054235158656	132.877688264489	129.783186110335	160.791202774247	152.640990263799	161.267704054785
"PNOC"	55.2650731285717	19.7694007608337	30.0339980323845	74.3156833328892	168.006192642322	118.339644137102	48.5635699710431
"COPS6"	1271.89762504597	1373.21299131022	1188.61822516043	1207.89911388167	1109.04701400698	927.851412727135	1018.91867561887
"PAFAH1B2"	423.698893985717	444.051155551035	375.880035981054	399.58142777539	344.258087991015	375.599740087324	463.644649157506
"ANKS3"	19.2226341316771	21.2901238962825	16.382180744937	21.540777777649	31.95209798719	13.7205384506785	28.405106964195
"NUDT16L1"	157.785788497516	179.445329982952	170.192655516845	164.248430554574	182.436172378472	162.931394101807	134.695184636667
"KIAA1586"	257.102731511182	351.287044288661	232.991015039104	212.176661109843	256.647496735817	296.706643995923	236.403793443946
"RAB4A"	333.19232494907	249.398594213595	297.609616866355	282.722708331644	357.657354888869	421.906557358364	437.988423512427
"SETD5"	142.567869809939	196.173284472889	116.495507519552	121.166874999276	155.637638582764	113.194442218098	132.86259709059
"THAP9"	13.616032509938	13.6865082190387	15.4720595924405	15.0785444443543	11.337841221261	12.0054711443437	9.1629377303855
"RNF187"	289.140455063977	333.038366663276	357.677612931124	498.130486108134	381.363750169687	384.175076618999	417.829960505579
"HOOK3"	48.8575284180127	45.6216940634625	49.1465422348109	49.0052694441516	42.2592263701545	56.5972211090489	57.7265077014286
"MAPK1IP1L"	685.607284029817	634.141547482128	597.9495971902	703.844913884683	743.143956411742	610.563961055194	770.60306312542
"DDIT4"	31.2367804639753	60.82892541795	40.9554518623425	37.1578416664446	43.289939208451	54.8821538027141	65.9731516587756
"RBPJ"	365.230048501865	372.577168184944	318.542403373775	447.509658330659	398.885868420727	353.303865104972	361.019746577189
"LMBRD1"	173.003707185094	130.782189648592	156.540838229398	157.786197221279	125.746966272167	121.769778749772	126.44854067932
"ZCCHC4"	44.0518698850934	54.746032876155	43.685815319832	57.08306111077	42.2592263701545	53.1670864963793	38.4843384676191
"TTC39C"	116.937690967702	89.7226649914762	73.7198133522164	50.6208277774753	71.1191858424552	48.0218845773748	69.6383267509298
"GLYCTK"	13.616032509938	18.248677625385	23.663149964909	17.2326222221192	18.5528310893361	15.4356057570133	13.7444065955782
"UBTD2"	120.141463322982	89.7226649914762	113.765144062062	103.934252777157	113.37841221261	82.3232307040711	92.5456710768935
"POLR2J3"	236.278211201865	205.297623285581	256.654165004013	224.562608331991	240.156091323073	228.10395174253	230.906030805715
"NKIRAS2"	210.648032359628	174.883160576606	205.687380464209	200.329233332136	243.248229837963	193.802605615834	193.337986111134
"DNAJC7"	338.798926570809	416.678139112957	361.31809754111	360.26950833118	340.135236637829	397.895615069677	309.70729528703
"IRF2BP2"	77.6914796155284	86.6812187205787	79.1805402671954	113.627602777099	173.159756833804	46.30681727104	107.20637144551
"NT5DC2"	120.141463322982	80.5983261787837	106.48417484209	134.629861110307	126.777679110464	73.747894172397	127.364834452358
"SMIM4"	390.059284255282	406.033077164816	432.307547435837	329.035380553589	309.213851488936	367.02440355565	261.143725315987
"COA6"	414.087576919878	570.271175793281	441.408758960802	430.815555552981	428.776540731324	483.648980386418	436.15583596635
"THAP11"	237.880097379504	197.694007608337	243.912468869062	277.876033331673	253.555358220927	270.980634400901	298.711770010567
"MMADHC"	1081.27316990684	1050.81968659509	1071.21259648838	1113.65821110446	1095.64774710913	1231.4183259484	1072.98000822814
"PDHB"	359.623446880126	374.097891320392	387.711610963509	400.658466664272	392.701591390948	428.766826583704	363.768627896304
"PXK"	450.130015916773	323.914027850584	397.72294364097	550.366872218933	690.577601658623	812.941903202702	589.176896063787
"HIST1H1E"	175.406536451554	63.8703716888475	162.911686296873	66.2378916662708	155.637638582764	92.61363454208	137.444065955782
"PCMTD1"	76.0895934378886	62.3496485533987	74.6299345047129	56.5445416663287	63.90419597438	37.7314807393659	50.3961575171202
"KCTD6"	58.4688454838512	63.8703716888475	65.5287229797479	84.5475527772725	71.1191858424552	70.3177595597274	83.382733346508
"MPLKIP"	794.535544109321	837.918447632261	1000.22314659365	691.997486106976	581.322040799199	625.999566812207	580.013958333402
"IRF2"	275.524422554039	267.64727183898	234.811257344097	134.629861110307	203.050429144401	161.216326795473	188.756517245941
"ARF4"	712.038405960873	723.864212473605	637.994927900046	793.777661106367	836.938824696719	689.457057146596	763.272712941112
"SEPT2"	478.963967114288	441.009709280137	407.734276318432	435.123711108511	422.592263701545	375.599740087324	410.49961032127
"MFSD2A"	613.522406036028	603.727084773153	703.523650879794	679.073019440386	556.584932680084	845.528182023064	568.102139283901
"DTYMK"	760.895934378886	736.029997557195	882.817517921604	635.452944440647	686.454750305437	682.596787921256	710.127674104876
"ING5"	60.8716747503109	45.6216940634625	91.0121152496499	74.8542027773304	68.0270473275658	60.0273557217185	56.8102139283901
"ATG4B"	208.245203093169	184.007499389299	199.316532396733	229.409283331962	227.787537263516	197.232740228504	221.743093075329
"BDKRB2"	15.2179186875777	12.16578508359	19.1125442024265	9.69334999994207	9.27641554466807	10.2904038380089	24.7399318720408
"MLKL"	44.8528129739133	121.6578508359	37.3149672523565	16.694102777678	21.6449696042255	32.5862788203615	16.4932879146939
"RFWD3"	149.776357609318	86.6812187205787	141.068778636957	98.0105388883032	113.37841221261	80.6081633977363	102.624902580318
"RHOH"	558.257332907456	471.424171989112	465.982030078208	541.212041663432	533.909250237562	533.385932270127	473.72388066093
"COG7"	21.6254633981368	19.7694007608337	20.9327865074195	36.0808027775622	35.0442365020794	48.0218845773748	35.7354571485034
"CDC40"	230.671609580125	307.186073360647	202.046895854223	293.493097220468	236.033239969888	258.975163256557	153.937353870476
"STIP1"	802.54497499752	593.082022825012	618.882383697619	737.77163888448	850.338091594573	987.878768448853	880.558315890046
"REEP4"	36.8433820857145	39.5388015216675	42.7756941673355	49.5437888885928	45.3513648850439	27.441076901357	39.4006322406576
"ATXN2L"	12.8150894211181	12.16578508359	15.4720595924405	18.3096611110017	16.4914054127432	15.4356057570133	14.6607003686168
"POLR3D"	49.6584715068326	77.5568799078862	62.7983595222584	54.9289833330051	79.3648885488268	63.4574903343881	46.730982424966
"FEN1"	1355.99664937206	1119.25222769028	1392.48536331964	917.637133327849	1133.7841221261	1020.46504726921	1284.64386980005
"FNTA"	188.221625872672	212.901238962825	235.721378496593	276.79899444279	218.511121718848	241.824490193209	242.817849855216
"TRAPPC11"	32.0377235527952	28.8937395735262	21.842907659916	33.9267249997973	25.7678209574113	24.0109422886874	39.4006322406576
"ING2"	104.122601546584	101.888450075066	122.866355587027	101.241655554951	117.501263565796	101.188971073754	116.369309175896
"CDKN2AIP"	192.226341316771	231.14991658821	227.530288124125	172.326222221192	212.326844689069	188.65740369683	210.747567798866
"SNRNP48"	110.530146257143	149.030867273977	106.48417484209	96.3949805549795	185.528310893361	130.345115281446	167.681760466055
"TMEM223"	296.348942863356	261.564379297185	327.64361489874	167.479547221221	229.848962940109	209.238211372847	226.324561940522
"SLC20A2"	20.023577220497	21.2901238962825	24.5732711174055	25.8489333331789	21.6449696042255	30.8712115140267	22.9073443259637
"TMUB2"	66.47827637205	68.4325410951937	68.2590864372374	91.0097861105672	65.9656216509729	58.3122884153837	86.1316146656237
"STAT3"	98.5159999248453	91.243388126925	58.2477537597759	85.624591666155	89.6720169317913	70.3177595597274	90.7130835308164
"ZSWIM1"	17.6207479540374	19.7694007608337	16.382180744937	14.0015055554719	15.4606925744468	15.4356057570133	24.7399318720408
"ADAM9"	17.6207479540374	27.3730164380775	12.741696134951	15.6170638887956	32.9828108254865	25.7260095950222	16.4932879146939
"NDUFS5"	2403.63020954846	2025.60321641773	2541.05825777023	2415.2597083189	3030.29574459157	2812.7103823891	2419.01556082177
"ZNF30"	17.6207479540374	18.248677625385	11.8315749824545	3.23111666664736	13.3992668978539	10.2904038380089	11.9118190495011
"LDLRAD4"	76.0895934378886	72.99471050154	74.6299345047129	89.3942277772435	95.85629396157	53.1670864963793	55.8939201553515
"SLC16A4"	10.4122601546584	4.56216940634625	11.8315749824545	31.7726472220323	21.6449696042255	17.1506730633481	18.325875460771
"IL7R"	10.4122601546584	1.52072313544875	3.640484609986	4.84667499997104	58.7506317828978	6.86026922533926	2.74888131911565
"TMEM208"	295.547999774536	301.103180818852	303.070343781334	316.649433331441	260.770348089002	240.109422886874	291.381419826259
"AHCYL1"	187.420682783852	202.256177014684	181.114109346803	220.792972220903	185.528310893361	116.624576830767	196.08686743025
"DNAJC21"	527.821495532301	472.944895124561	412.284882080914	463.126722219455	415.37727383347	487.079114999087	471.891293114853
"PKIG"	350.813072903107	583.95768401232	579.74717414027	783.545791661984	766.85035169256	768.350153237997	623.996059439252
"CNNM3"	19.2226341316771	21.2901238962825	9.10121152496499	9.15483055550084	6.18427702977871	15.4356057570133	10.9955252764626
"GSTM4"	127.349951122361	83.6397724496812	80.0906614196919	98.0105388883032	166.975479804025	118.339644137102	161.267704054785
"TET2"	45.6537560627332	53.2253097407062	31.8542403373775	45.235633333063	49.4742162382297	53.1670864963793	43.0658073328118
"ABHD15"	70.4829918161495	42.580247792565	38.225088404853	51.1593472219165	83.4877399020126	30.8712115140267	67.8057392048527
"ZBTB5"	24.0282926645964	16.7279544899362	23.663149964909	17.2326222221192	15.4606925744468	13.7205384506785	22.9073443259637
"CHTF8"	177.809365718013	177.924606847504	194.765926634251	213.253699998726	182.436172378472	154.356057570133	170.43064178517
"ADAL"	44.8528129739133	28.8937395735262	52.7870268447969	30.6956083331499	52.5663547531191	39.4465480457007	7.3303501843084
"LCMT2"	34.4405528192548	18.248677625385	40.9554518623425	21.0022583332078	24.7371081191149	25.7260095950222	7.3303501843084
"SNTB2"	112.132032434783	56.2667560116037	81.9109037246849	88.3171888883611	107.194135182831	80.6081633977363	99.8760212612019
"ZNF507"	35.2414959080747	34.9766321153212	31.8542403373775	35.5422833331209	36.0749493403758	25.7260095950222	40.3169260136962
"STX18"	115.335804790063	129.261466513144	112.855022909566	166.94102777678	125.746966272167	168.076596020812	147.523297459207
"NSG1"	865.018535925471	287.416672599814	607.050808715165	372.655455553329	576.168476607717	267.550499788231	277.637013230681
"ZBTB49"	15.2179186875777	15.2072313544875	16.382180744937	17.7711416665605	15.4606925744468	18.865740369683	10.9955252764626
"GFM1"	280.330081086958	250.919317349044	244.822590021558	208.945544443196	178.313321025286	229.819019048865	193.337986111134
"HTR1E"	14.4169755987578	24.33157016718	20.9327865074195	19.3866999998841	20.614256765929	25.7260095950222	15.5769941416553
"TPTE2P5"	39.2462113521741	21.2901238962825	20.022665354923	22.6178166665315	18.5528310893361	24.0109422886874	24.7399318720408
"ANKRD49"	270.71876402112	314.789689037891	272.126224596453	253.642658331818	224.695398748627	276.125836319905	274.888131911565
"USP39"	239.481983557144	260.043656161736	264.845255376481	296.724213887116	277.261753501746	264.120365175561	333.530933386032
"TNIP2"	121.743349500622	156.634482951221	131.057445959496	176.095858332281	127.80839194876	204.093009453843	136.527772182744
"C2orf68"	173.804650273914	130.782189648592	148.349747856929	131.9372638881	140.176946008317	150.925922957464	153.021060097438
"RNF181"	694.417658006836	720.822766202707	807.277462264395	739.387197217804	827.662409152051	879.82952814976	689.969211098028
"VAMP5"	33.639609730435	48.66314033436	44.5959364723285	79.7008777773015	92.7641554466807	80.6081633977363	86.1316146656237
"LRRC28"	147.373528342858	130.782189648592	138.338415179468	95.317941666097	58.7506317828978	94.3287018484148	76.0523831621996
"MAT2A"	175.406536451554	174.883160576606	163.82180744937	198.175155554371	211.296131850773	185.22726908416	213.496449117982
"ZNF608"	96.9141137472055	89.7226649914762	81.0007825721884	58.1600999996524	77.3034628722339	106.334172992759	101.708608807279
"INPP5D"	239.481983557144	184.007499389299	195.676047786747	310.187199998146	157.699064259357	222.958749823526	286.799950961066
"LETM1"	132.9565527441	147.510144138529	118.315749824545	196.021077776606	153.576212906171	219.528615210856	147.523297459207
"TMEM129"	26.431121931056	27.3730164380775	49.1465422348109	45.7741527775042	36.0749493403758	32.5862788203615	13.7444065955782
"CEP120"	32.0377235527952	36.49735525077	28.2137557273915	20.4637388887666	28.8599594723007	20.5808076760178	24.7399318720408
"MFF"	696.820487273296	612.851423585846	680.770622067381	692.536005551417	674.08619624588	744.33921094931	767.854181806305
"LGALS9"	142.567869809939	218.98413150462	109.21453829958	144.323211110249	176.251895348693	133.775249894116	143.858122367052
"CPLX1"	36.8433820857145	34.9766321153212	26.3935134223985	21.0022583332078	10.3071283829645	10.2904038380089	17.4095816877324
"E2F6"	27.2320650198759	16.7279544899362	19.1125442024265	42.0045166664156	45.3513648850439	36.0164134330311	36.651750921542
"FEM1B"	76.8905365267085	85.16049558513	89.1918729446569	59.7756583329761	63.90419597438	56.5972211090489	69.6383267509298
"COMMD8"	293.946113596896	298.061734547955	266.665497681474	327.419822220266	334.981672446347	343.013461266963	295.046594918413
"ATP5ME"	882.639283879508	860.729294663992	1071.21259648838	882.63336943917	1027.62069978156	1536.70030647599	969.438811874786
"UQCRFS1"	1504.17112080373	1426.43830105093	1572.68935151395	1602.09534721265	1653.26339262751	1540.13044108866	1442.24639876268
"MAP2K1"	170.600877918634	200.735453879235	186.574836261782	157.247677776838	146.361223038096	159.501259489138	172.263229331247
"HNRNPH1"	1742.85216127206	1573.94844518946	1600.90310724134	1858.43060276667	1680.06192642322	1512.68936418731	1599.84892772531
"MECP2"	72.0848779937892	106.450619481412	83.7311460296779	83.4705138883901	92.7641554466807	75.4629614787319	86.1316146656237
"UPF3A"	367.632877768325	336.079812934174	376.790157133551	528.287574996843	652.441226641654	430.481893890039	463.644649157506
"HSPBAP1"	30.4358373751554	38.0180783862187	29.123876879888	31.2341277775911	24.7371081191149	25.7260095950222	24.7399318720408
"SLC25A6"	22.4264064869566	28.8937395735262	30.944119184881	28.541530555385	42.2592263701545	32.5862788203615	22.9073443259637
"CHST14"	24.8292357534163	12.16578508359	19.1125442024265	17.7711416665605	11.337841221261	17.1506730633481	18.325875460771
"CSNK1G1"	67.2792194608699	45.6216940634625	53.6971479972934	44.6971138886218	30.9213851488936	27.441076901357	32.9865758293878
"ZNF354A"	40.8480975298139	36.49735525077	23.663149964909	107.703888888245	81.4263142254197	90.8985672357452	76.9686769352382
"ATF5"	576.679023950314	769.485906537067	582.477537597759	543.366119441197	420.530838024952	336.153192041624	642.321934900023
"UBE2V2"	1345.5843892174	1359.52648309118	1399.76633253962	1405.5357499916	1522.36286216386	1579.57698913436	1544.87130134299
"ZBTB43"	32.0377235527952	50.1838634698087	40.9554518623425	63.0067749996235	42.2592263701545	46.30681727104	55.8939201553515
"XPO6"	148.174471431678	95.8055575332712	112.855022909566	124.397991665923	123.685540595574	85.7533653167407	130.113715771474
"APEX2"	146.572585254038	129.261466513144	164.731928601866	146.477288888014	128.839104787056	116.624576830767	142.025534820975
"NSMCE1"	1822.94647015405	1335.194912924	1701.01643401596	884.248927772493	1574.92921691698	766.635085931662	1425.75311084798
"CCDC126"	51.2603576844723	44.1009709280137	44.5959364723285	62.4682555551822	59.7813446211942	72.0328268660622	76.0523831621996
"NPIPB12"	20.023577220497	15.2072313544875	20.9327865074195	19.9252194443254	20.614256765929	20.5808076760178	24.7399318720408
"CD2BP2"	280.330081086958	337.600536069622	359.497855236117	273.029358331702	341.165949476126	286.416240157914	317.953939244377
"RGS14"	24.0282926645964	34.9766321153212	52.7870268447969	32.8496861109148	22.6756824425219	42.8766826583704	26.5725194181179
"TBC1D10B"	124.947121855901	114.054235158656	110.124659452076	110.935005554893	143.269084523207	90.8985672357452	164.0165853739
"LMAN2"	439.717755762114	521.608035458921	482.364210823145	514.824588885812	442.175807629178	505.94485536877	450.816536334966
"RAB24"	53.663186950932	80.5983261787837	90.1019940971534	65.1608527773884	85.5491655786055	63.4574903343881	45.8146886519275
"PRELID1"	443.722471206214	444.051155551035	442.318880113299	461.511163886131	437.022243437696	488.794182305422	453.565417654082
"SLC50A1"	203.43954456025	232.670639723659	247.552953479048	208.407024998755	208.203993335883	231.5340863552	208.914980252789
"CXCL10"	10.4122601546584	545.939605626101	19.1125442024265	32.8496861109148	8.24570270637162	1.71506730633481	8.24664395734695
"ZRSR2"	71.2839349049693	132.302912784041	72.8096921997199	74.3156833328892	71.1191858424552	72.0328268660622	60.4753890205443
"NMD3"	324.381950972051	381.701506997636	325.823372593747	296.724213887116	233.971814293295	279.555970932575	252.89708135864
"AL669983.1"	248.292357534163	273.730164380775	307.620949543817	254.181177776259	248.401794029445	291.561442076919	191.505398565057
"B3GALNT1"	1.60188617763976	1.52072313544875	0.910121152496499	4.84667499997104	7.21498986807516	84.0382980104059	73.303501843084
"MRPL1"	329.187609504971	314.789689037891	304.890586086327	304.802005553734	312.305990003825	308.712115140267	295.046594918413
"PGM2"	245.889528267703	196.173284472889	215.69871314167	207.329986109872	178.313321025286	169.791663327147	240.0689685361
"SLC33A1"	45.6537560627332	45.6216940634625	37.3149672523565	50.082308333034	38.1363750169687	24.0109422886874	51.3124512901588
"SNUPN"	24.8292357534163	18.248677625385	10.0113326774615	10.7703888888245	11.337841221261	10.2904038380089	6.41405641126985
"CRADD"	56.0660162173916	42.580247792565	64.6186018272514	68.3919694440357	50.5049290765262	87.4684326230756	47.6472761980046
"SIN3A"	92.1084552142862	76.0361567724375	71.8995710472234	62.4682555551822	75.242037195641	48.0218845773748	68.7220329778912
"ARL13B"	146.572585254038	161.196652357567	123.776476739524	135.168380554748	153.576212906171	188.65740369683	155.769941416553
"PTK2"	118.539577145342	106.450619481412	99.2032056221184	95.317941666097	35.0442365020794	104.619105686424	96.2108461690477
"PTPN9"	120.942406411802	86.6812187205787	87.3716306396639	48.4667499997104	68.0270473275658	72.0328268660622	77.8849707082767
"RNASE6"	109.729203168324	63.8703716888475	83.7311460296779	77.0082805550953	102.040570991349	90.8985672357452	109.038958991587
"RASSF6"	84.0990243260874	60.82892541795	73.7198133522164	86.7016305550374	192.743300761437	102.904038380089	50.3961575171202
"CD52"	3943.84376934909	3772.91409904835	4780.86641406411	6344.83609440653	2980.82152835334	8714.25698348719	3543.30802034007
"MMGT1"	32.8386666416151	25.8522933026287	31.8542403373775	30.1570888887087	27.8292466340042	27.441076901357	48.5635699710431
"TM2D2"	145.771642165218	132.302912784041	123.776476739524	130.860224999218	150.484074391282	111.479374911763	166.765466693016
"PLEKHA2"	178.610308806833	173.362437441157	149.259869009426	210.561102776519	252.524645382631	197.232740228504	240.0689685361
"CLIC4"	300.353658307455	346.724874882315	255.744043851516	192.789961109959	183.466885216768	186.942336390495	213.496449117982
"GPR183"	69.6820487273296	53.2253097407062	125.596719044517	26.9259722220613	44.3206520467474	39.4465480457007	64.1405641126985
"METTL15"	35.2414959080747	27.3730164380775	36.40484609986	33.9267249997973	18.5528310893361	32.5862788203615	40.3169260136962
"ZEB2"	115.335804790063	95.8055575332712	113.765144062062	64.6223333329471	103.071283829645	89.1834999294104	111.787840310703
"HINT1"	4885.75284180127	5118.75407392049	5757.42641069285	6051.34299718606	5492.66871528179	7877.3041379958	6196.89478705971
"DTWD2"	12.8150894211181	4.56216940634625	7.28096921997199	12.9244666665894	18.5528310893361	22.2958749823526	10.079231503424
"VPREB1"	733.66386935901	121.6578508359	488.73505889062	39.8504388886507	39.1670878552652	37.7314807393659	126.44854067932
"INO80E"	24.8292357534163	12.16578508359	16.382180744937	19.9252194443254	26.7985337957078	6.86026922533926	22.9073443259637
"DFFB"	22.4264064869566	16.7279544899362	13.6518172874475	25.8489333331789	30.9213851488936	36.0164134330311	24.7399318720408
"NFU1"	329.988552593791	316.31041217334	334.924584118712	316.649433331441	305.09100013575	336.153192041624	294.130301145374
"CKAP2L"	116.937690967702	106.450619481412	120.135992129538	111.473524999334	158.729777097654	126.914980668776	148.439591232245
"C15orf40"	267.51499166584	323.914027850584	356.767491778628	229.409283331962	183.466885216768	183.512201777825	158.518822735669
"APLF"	18.4216910428572	28.8937395735262	26.3935134223985	25.8489333331789	20.614256765929	18.865740369683	29.3214007372336
"BOLA2B"	1304.73629168758	1250.03441733887	1241.40525200522	1100.19522499342	1200.78045661537	1356.61823931084	970.355105647824
"HIC2"	17.6207479540374	19.7694007608337	22.7530288124125	19.9252194443254	20.614256765929	12.0054711443437	18.325875460771
"LUZP1"	148.975414520498	182.48677625385	125.596719044517	128.167627777012	129.869817625353	121.769778749772	123.699659360204
"HEXDC"	52.0613007732922	42.580247792565	38.225088404853	42.0045166664156	54.627780429712	20.5808076760178	48.5635699710431
"BUB1"	200.23577220497	211.380515827376	212.058228531684	205.175908332107	256.647496735817	192.087538309499	207.082392706712
"SPNS1"	33.639609730435	24.33157016718	40.045330709846	36.0808027775622	29.8906723105971	30.8712115140267	26.5725194181179
"LRRC45"	25.6301788422362	10.6450619481412	21.842907659916	14.5400249999131	15.4606925744468	15.4356057570133	21.0747567798866
"CHRNA5"	70.4829918161495	65.3910948242962	75.5400556572094	38.2348805553271	29.8906723105971	46.30681727104	48.5635699710431
"CENPX"	486.172454913667	500.317911562639	590.668627970228	485.744538885986	616.366277301278	507.659922675105	457.230592746236
"AGPAT2"	116.937690967702	104.929896345964	139.248536331964	121.705394443717	116.470550727499	120.054711443437	160.351410281746
"ASPSCR1"	89.7056259478266	88.2019418560275	101.933569079608	99.0875777771856	110.28627369772	108.049240299093	100.79231503424
"FASN"	122.544292589442	68.4325410951937	81.0007825721884	131.9372638881	99.9791453147559	92.61363454208	120.950778041089
"CNBP"	2675.1499166584	3178.31135308789	2983.37713788352	2799.76259164993	2686.03765660055	2574.31602680856	2468.49542456585
"DUS1L"	282.732910353418	211.380515827376	254.83392269902	280.568630553879	209.23470617418	229.819019048865	233.65491212483
"GPS1"	335.59515421553	337.600536069622	334.014462966215	322.573147220294	405.070145450506	367.02440355565	355.521983938957
"RFNG"	12.8150894211181	16.7279544899362	20.022665354923	18.8481805554429	21.6449696042255	20.5808076760178	16.4932879146939
"DCXR"	550.247902019258	641.745163159372	735.377891217171	653.224086107207	684.393324628844	636.289970650216	460.89576783839
"ZNF32"	2.40282926645964	1.52072313544875	2.7303634574895	57.08306111077	58.7506317828978	54.8821538027141	42.1495135597733
"LIMS1"	184.216910428572	231.14991658821	174.743261279328	228.33224444308	155.637638582764	140.635519119455	195.170573657211
