"Ly1_cas9_1"	"Ly1_cas9_7"	"Ly1_cas9_9"	"Ly1_KO_E8"	"Ly1_het_F10"	"Ly1_het_F9"	"Ly1_KO_G1"	"Ly1_KO_H3"
"RBM4"	26.566865958163	31.1359596416502	31.7944358959302	21.5404930477146	23.0833964766141	32.3798101279625	31.4815564843097	22.2876818173898
"XXYLT1"	37.4351293046843	34.674136873656	27.5551777764729	50.6201586621293	37.5105192744978	35.078127638626	39.3519456053871	45.3439043871034
"UBXN2A"	54.3413167326062	41.7504913376674	56.1701700828101	123.857835024359	105.317996424552	100.737187064772	108.217850414815	98.3732162974446
"CCS"	35.019959672124	24.76724062404	48.7514683737597	29.0796656144147	47.6095052330165	24.2848575959719	35.4167510448484	30.7416300929514
"CEP19"	201.666664318783	257.579302490016	225.740494861105	135.705106200602	137.057666579896	165.496807320697	156.423983781414	154.476691217081
"KLHL15"	10.8682633465212	11.3221671424183	10.5981452986434	15.0783451334002	21.6406841968257	11.6927092128753	14.7569796020202	8.45394827556164
"FBXO45"	155.778441300138	150.018714637042	127.177743583721	123.857835024359	154.370213937356	127.720362171408	151.50499058074	148.328365198491
"GNG5"	1635.06984124331	1625.43862038342	1775.18933752277	1972.03213851827	2038.55245134098	1829.45927222988	1777.72414272336	1686.17841059839
"FAM3C2"	18.1137722442021	16.9832507136274	13.7775888882364	17.2323944381717	12.9844105180954	21.5865400853083	33.449153764579	23.0562225697136
"LEMD3"	39.8502989372445	36.7970432128594	20.1364760674225	31.2337149191861	27.4115333159792	31.4803709577413	29.5139592040403	30.7416300929514
"C16orf91"	183.552892074581	162.048517225861	172.749768367888	170.169895076945	168.79733673524	190.68110408689	152.488789220875	174.458750777499
"TLR10"	202.874249135063	181.154674278692	182.288099136667	141.09022946253	121.187831502224	246.446332640603	259.722840995555	268.989263313325
"TLR1"	65.2095800791274	96.2384207105553	72.0673880307752	63.544454490758	37.5105192744978	104.334943745657	74.7686966502355	80.6967789939975
"FAM174A"	43.473053386085	38.2123141056617	28.6149923063372	57.0823065764436	44.7240806734397	44.0725193408378	38.3681469652524	35.3528746068941
"CYB561D1"	18.1137722442021	16.2756152672263	13.7775888882364	12.9242958286287	18.7552596372489	13.4915875533177	13.7731809618855	9.22248902788543
"ZDHHC24"	45.8882230186452	45.9963040160742	47.6916538438954	70.0066024050724	59.1512034713235	55.7652285537132	66.8983075291581	56.1034749196364
"TRMT10C"	451.636721288771	569.646534352919	463.138949550717	571.900090416822	552.558803158949	561.250042218016	546.992043914881	560.26620844404
"CTU2"	68.8323345279678	83.5009826753347	81.6057187995543	88.3160214956298	79.3491753883608	89.943917022118	135.764212338586	85.3080235079402
"MGA"	161.816365381538	103.314775174567	130.357187173314	105.548415933801	67.8074771500538	59.3629852345979	121.007232736565	79.1596974893499
"C12orf66"	64.0019952628473	63.6871901761028	61.4692427321318	44.1580107478149	66.3647648702654	57.5641068941555	53.1251265672726	79.9282382416737
"PIGG"	36.2275444884041	63.6871901761028	42.3925811945737	34.4647888763433	47.6095052330165	43.1730801706166	35.4167510448484	39.1955783685131
"PRPF8"	182.345307258301	190.353935081907	198.185317084632	176.63204299126	163.026487616087	171.792881512245	203.646318507878	228.256603440164
"PITPNA"	237.894208807187	336.834472486944	216.202164092326	149.706426681616	248.146512123601	198.776056618881	226.273687230976	216.728492155308
"DDX23"	224.610775828106	278.100730435649	241.63771280907	214.32790582476	187.552596372489	237.451940938391	216.435700829629	242.858877734316
"ZNHIT2"	45.8882230186452	32.5512305344525	33.9140649556589	42.0039614430434	30.2969578755559	38.6758843195107	94.4446694529291	49.1866081487223
"ZBTB4"	10.8682633465212	13.4450734816217	14.8374034181008	28.002640962029	15.8698350776722	13.4915875533177	21.6435700829629	28.4360078359801
"ZHX3"	20.5289418767623	22.6443342848365	13.7775888882364	14.0013204810145	18.7552596372489	19.787661744866	26.5625632836363	15.3708150464757
"STAG3L3"	365.898199332882	384.953682842221	394.251005109535	219.713029086689	230.833964766141	289.61941281122	189.873137545993	183.681239805385
"SNHG11"	89.3612764047302	79.962805443329	83.725347859283	82.9308982337011	90.8908736266678	80.050086149685	80.6714884910436	94.5305125358257
"EXO1"	240.309378439747	224.320436509162	234.21901110002	204.634683953289	255.360073522543	226.658670895737	180.035151144646	225.950981183193
"RALGAPA1"	20.5289418767623	14.1527089280228	20.1364760674225	20.4634683953288	12.9844105180954	16.1899050639812	32.4653551244444	29.2045485883039
"LIG4"	9.6606785302411	19.813792499232	18.0168470076938	22.6175177001003	24.5261087564024	21.5865400853083	22.6273687230976	36.8899561115417
"RPL35P9"	62.7944104465672	53.0726584800856	55.1103555529458	74.3147010146153	98.1044350256097	81.8489644901274	66.8983075291581	67.6315862044931
"GTF2IRD2B"	159.401195748978	152.849256422647	139.895517942093	201.403609996131	213.52141740868	185.284469065563	121.007232736565	166.773343254262
"ATP2A2"	79.7005978744891	92.7002434785496	83.725347859283	113.087588500502	102.432571864975	95.3405520434451	119.039635456296	106.058623820682
"ZWILCH"	473.373247981814	496.0524479272	490.69412732719	636.521569559966	530.918118962123	762.72441634756	539.121654793803	713.205818156473
"RPL4"	12549.2214107832	10675.3883444076	10591.7864114642	19197.9644287756	17417.8653538851	20984.8152804303	19946.5174287306	19271.1593645189
"SNAPC5"	427.485024963169	416.797277930273	522.48856322312	548.205548064336	440.027245335455	568.445555579786	424.017213898046	580.248268004458
"C12orf76"	32.6047900395637	21.9366988384354	33.9140649556589	24.7715670048718	40.3959438340746	26.9831751066354	25.5787646435016	25.3618448266849
"CNTNAP2"	8.45309371396096	8.4916253568137	7.41870170905039	147.552377376845	40.3959438340746	16.1899050639812	133.796615058316	26.1303855790087
"DENND4A"	47.0958078349254	55.9032002656902	48.7514683737597	76.4687503193868	47.6095052330165	44.0725193408378	74.7686966502355	65.3259639475218
"PPIAP80"	18.1137722442021	8.4916253568137	8.47851623891473	19.3864437429431	18.7552596372489	21.5865400853083	9.83798640134678	15.3708150464757
"GCSAM"	572.395202916785	479.069197213573	646.486863217248	49.5431340097435	67.8074771500538	245.546893470382	25.5787646435016	27.6674670836563
"ANKRD36C"	212.534927665304	164.879059011466	193.946058965175	160.476673205474	113.974270103282	140.312510554504	137.731809618855	139.874416922929
"MRPL11"	1234.1516822383	1244.73075021961	1185.9324589182	1098.56514543344	1105.1176063179	1308.68399267182	1471.76276564148	1211.22022566229
"RPL10P2"	21.7365266930425	19.813792499232	14.8374034181008	28.002640962029	30.2969578755559	18.8882225746448	31.4815564843097	26.1303855790087
"AKIRIN1"	356.237520802641	367.970432128594	327.482689728082	320.953346410947	399.631301501381	339.988006343606	423.033415257911	322.78711597599
"MSL2"	88.15369158845	86.3315244609393	111.280525635756	74.3147010146153	75.0210385489957	65.6590594261461	63.9469116087541	76.8540752323786
"ANGEL2"	74.8702586093685	78.5475345505267	78.4262752099613	70.0066024050724	60.5939157511119	80.050086149685	66.8983075291581	92.2248902788543
"UGT8"	131.626744974535	116.052213209787	119.759041874671	86.1619721908583	77.9064631085724	62.0613027452614	94.4446694529291	93.7619717835019
"ZNF266"	53.1337319163261	91.9926080321484	60.4094282022675	61.3904051859866	59.1512034713235	57.5641068941555	58.044119767946	55.3349341673126
"SLC29A2"	62.7944104465672	60.1490129440971	57.2299846126744	96.9322187147156	96.6617227458214	87.2455995114544	149.537393300471	104.521542316035
"B4GAT1"	57.9640711814466	46.7039394624754	33.9140649556589	73.2376763622296	70.6929017096305	58.4635460643767	104.282655854276	53.0293119103412
"TMEM167A"	461.297399819013	448.640873018324	431.344513654787	547.12852341195	572.756775075986	447.920706770148	559.781426236632	509.54251879067
"PPIAP72"	65.2095800791274	29.720688748848	52.9907264932171	38.7728874858862	50.4949297925932	52.1674718728284	38.3681469652524	46.8809858917509
"KIAA1551"	88.15369158845	91.9926080321484	110.220711105892	58.1593312288294	96.6617227458214	69.2568161070308	64.9307102488887	73.7799122230834
"LARP7"	496.317359491137	469.869936410358	489.634312797326	427.578786997134	777.621918805936	438.026875897715	355.151309088619	444.985095595472
"NR1D2"	28.9820355907233	10.6145316960171	25.4355487167442	19.3864437429431	21.6406841968257	18.8882225746448	10.8217850414815	9.99102978020921
"BRMS1"	251.177641786269	325.512305344525	273.432148705	274.641286358361	292.870592797041	280.625021109008	439.757992140201	255.155529771497
"RPL15"	12289.590675283	12039.709485069	11027.3701832385	13851.6140543329	12567.4666692366	13639.095577234	12067.274119892	12291.2722519143
"FAM241A"	96.606785302411	89.1620662465439	92.2038640981977	119.549736414816	152.927501657568	121.424287979859	120.023434096431	121.429438867158
"HRAS"	192.005985788542	176.908861600285	166.390881188702	187.402289515117	300.084154195983	220.362596704189	282.350209718653	179.838536043766
"SRP72"	728.173644216923	851.993077466975	736.571098255718	714.067344531738	399.631301501381	781.612638922205	788.022710747877	698.603543862321
"THAP6"	73.6626737930884	67.9330028545096	82.6655333294187	56.0052819240579	40.3959438340746	67.4579377665885	52.1413279271379	51.4922304056936
"CEP135"	99.0219549349713	84.2086181217359	83.725347859283	63.544454490758	43.2813683936513	62.0613027452614	57.0603211278113	72.2428307184359
"DENND6A"	43.473053386085	46.7039394624754	34.9738794855233	33.3877642239576	31.7396701553443	35.9775668088472	31.4815564843097	34.5843338545704
"PDE12"	79.7005978744891	96.2384207105553	84.7851623891473	76.4687503193868	73.5783262692073	75.5528902985791	88.541877612121	73.0113714707596
"GLMN"	199.251494686223	205.214279456331	175.929211957481	166.938821119788	186.109884092701	177.189516533572	216.435700829629	182.144158300737
"DNAH12"	49.5109774674856	46.7039394624754	63.5888717918605	40.9269367906577	57.7084911915351	62.9607419154826	52.1413279271379	51.4922304056936
"YIF1A"	439.56087312597	436.611070429505	394.251005109535	600.979756031237	679.517483780326	495.59098279187	930.673513567405	553.349341673126
"RSRC1"	346.5768422724	326.219940790926	356.097682034419	273.564261705975	289.985168237464	289.61941281122	237.095472272457	272.06342632262
"RAB1B"	48.3033926512055	56.6108357120914	42.3925811945737	61.3904051859866	54.8230666319584	39.5753234897319	60.0117170482153	36.8899561115417
"PTDSS2"	18.1137722442021	26.1825115168422	25.4355487167442	38.7728874858862	89.4481613468795	35.9775668088472	72.8010993699662	53.0293119103412
"C19orf70"	274.121753295591	258.994573382818	308.406028190523	355.418135287291	339.037385750269	295.915487002768	282.350209718653	254.386989019173
"C3orf33"	15.6986026116418	31.1359596416502	15.8972179479651	20.4634683953288	30.2969578755559	17.0893442342024	21.6435700829629	23.0562225697136
"KCTD13"	26.566865958163	28.3054178560457	15.8972179479651	30.1566902668004	21.6406841968257	17.9887834044236	26.5625632836363	21.519141065066
"GPR149"	6.03792408140069	4.95344812480799	11.6579598285078	14.0013204810145	17.3125473574605	14.3910267235389	10.8217850414815	11.5281112848568
"DHX36"	309.141712967715	337.542107933345	287.209737593237	276.795335663132	248.146512123601	280.625021109008	261.690438275824	342.000634784085
"AC026271.1"	95.3992004861309	88.4544308001427	100.682380337112	113.087588500502	79.3491753883608	70.156255277252	76.7362939305049	71.4742899661121
"FBXW8"	44.6806382023651	72.8864509793176	49.8112829036241	43.0809860954292	64.922052590477	52.1674718728284	47.2223347264645	55.3349341673126
"ATR"	76.0778434256487	78.5475345505267	72.0673880307752	53.8512326192864	44.7240806734397	61.1618635750402	61.9793143284847	66.0945046998456
"LRRC75A-AS1"	643.642707077313	472.700478195963	504.471716215427	853.003524689497	764.63750828784	813.992449050168	561.749023516901	740.104744487806
"UBE2C"	1661.63670720147	1439.33049797992	1649.07140846892	1487.37104494469	1552.35841305229	1316.77894520381	1332.06335874235	1249.64726327848
"GK5"	38.6427141209644	54.4879293728879	51.9309119633527	58.1593312288294	60.5939157511119	46.7708368515014	44.2709388060605	48.4180673963985
"VCPIP1"	88.15369158845	89.869701692945	55.1103555529458	71.0836270574581	57.7084911915351	74.6534511283579	71.8173007298315	76.0855344800548
"PDIK1L"	19.3213570604822	19.813792499232	20.1364760674225	12.9242958286287	21.6406841968257	21.5865400853083	16.7245768822895	22.2876818173898
"TRAF6"	37.4351293046843	38.2123141056617	26.4953632466085	53.8512326192864	47.6095052330165	31.4803709577413	67.8821061692928	26.8989263313325
"ZNF654"	33.8123748558439	29.0130533024468	41.3327666647093	25.8485916572575	37.5105192744978	20.6871009150871	33.449153764579	23.0562225697136
"MRPS22"	598.962068874948	584.506878727343	556.402628178779	504.047537316521	616.038143469637	640.40068919748	583.392593599864	616.369683363676
"PACS1"	62.7944104465672	60.8566483904982	64.6486863217248	68.9295777526867	51.9376420723816	53.0669110430496	86.5742803318516	59.1776379289315
"MARCKSL1"	2090.32931698092	1906.36989260468	1869.5128306807	2099.12104749979	2439.62646512215	2355.63118680927	1455.03818875919	1654.66823975311
"SH3BP5L"	1.20758481628014	14.860344374424	15.8972179479651	15.0783451334002	11.541698238307	13.4915875533177	14.7569796020202	11.5281112848568
"CSRP2"	30.1896204070034	23.3519697312377	69.9477589710466	18.3094190905574	28.8542455957676	26.0837359364142	22.6273687230976	27.6674670836563
"PARL"	396.087819739885	376.462057485407	399.550077758857	392.036973468405	442.912669895032	461.412294323465	490.915521427204	501.088570515108
"DDIT3"	102.644709383812	79.962805443329	63.5888717918605	162.630722510245	147.156652538415	119.625409639417	171.180963383434	132.189009399691
"DCTN2"	676.247497116877	752.216479524414	721.733694837617	663.447185869609	654.991375023924	726.746849538713	590.279184080807	644.805691199656
"NPPA"	14.4910177953617	6.36871901761028	6.35888717918605	31.2337149191861	63.4793403106886	32.3798101279625	8.8541877612121	15.3708150464757
"ZNF408"	32.6047900395637	43.8733976768708	43.452395724438	40.9269367906577	60.5939157511119	28.7820534470778	59.0279184080807	36.8899561115417
"CTDSP2"	32.6047900395637	28.3054178560457	31.7944358959302	87.2389968432441	75.0210385489957	44.971958511059	103.298857214141	69.1686677091407
"CKAP5"	187.175646523421	226.443342848365	207.723647853411	245.561620743946	279.886182278945	222.161475044631	307.928974362154	219.034114412279
"ARHGAP1"	161.816365381538	181.862309725093	196.065688024903	154.014525291159	216.406841968257	112.429896277647	176.099956584107	137.568794665958
"MED16"	66.4171648954076	61.5642838368993	78.4262752099613	67.8525531003009	86.5627367873027	76.4523294688003	96.4122667331984	79.9282382416737
"ATG13"	194.421155421102	249.795312579603	220.441422211783	225.098152348617	297.198729636406	218.563718363747	302.026182521346	191.366647328623
"GOLGA8A"	20.5289418767623	20.5214279456331	24.3757341868799	21.5404930477146	12.9844105180954	19.787661744866	20.6597714428282	15.3708150464757
"DOLK"	109.890218281493	121.005661334595	109.160896576027	143.244278767302	125.515968341589	136.714753873619	150.521191940606	124.503601876453
"PHYHD1"	48.3033926512055	36.7970432128594	113.400154695485	110.93353919573	89.4481613468795	93.5416737030027	98.3798640134678	87.6136457649116
"CCNE2"	131.626744974535	96.2384207105553	116.579598285078	93.7011447575584	109.646133263917	94.4411128732239	119.039635456296	106.058623820682
"PHYKPL"	45.8882230186452	47.4115749088765	46.631839314031	60.3133805336008	34.6250947149211	48.5697151919437	60.99551568835	49.9551489010461
"ZNF519"	106.267463832652	130.20492213781	99.6225658072481	76.4687503193868	112.531557823494	88.1450386816756	111.169246335219	74.5484529754072
"LSM1"	136.457084239656	179.031767939489	198.185317084632	233.714349567703	245.261087564024	245.546893470382	254.803847794882	260.535315037763
"BANF1"	847.724541028657	963.091842551954	911.440495683334	864.85079586574	885.825339790064	903.036926902065	1010.36120341831	731.650796212244
"TMEM9B"	345.369257456119	311.359596416502	259.654559816764	187.402289515117	372.219768185402	250.943528491709	409.260234296026	227.488062687841
"PTPN2"	497.524944307417	505.251708730415	643.307419627655	428.65581164952	491.964887407837	509.982009515409	526.332272472053	448.827799357091
"EIF1AD"	216.157682114145	209.460092134738	249.05641451812	182.017166253188	219.292266527834	257.239602683257	297.107189320673	190.598106576299
"SMAD2"	394.880234923605	370.800973914198	397.430448699128	428.65581164952	451.568943573762	383.161086514223	494.850715987743	402.715354217664
"EIF3F"	1777.56484956436	1804.47038832291	1781.54822470196	1456.13733002551	1900.05207248129	1518.25331933335	2067.94474156309	1338.79799054803
"ARL10"	823.572844703054	722.495790775566	754.587945263411	951.012768056599	884.382627510276	894.941974370074	933.624909487809	855.385857336374
"CLTB"	665.379233770356	645.363527117841	696.298146120873	603.133805336008	774.736494246359	724.04853202805	706.367423616699	646.342772704304
"RFESD"	35.019959672124	30.4283241952491	30.7346213660659	34.4647888763433	34.6250947149211	44.0725193408378	35.4167510448484	31.5101708452752
"CCDC14"	134.041914607095	104.730046067369	133.536630762907	106.625440586187	69.2501894298422	90.8433561923392	89.5256762522557	94.5305125358257
"TBC1D10C"	106.267463832652	96.2384207105553	89.0244205086047	59.2363558812151	80.7918876681492	82.7484036603485	105.266454494411	88.3821865172354
"SART1"	45.8882230186452	61.5642838368993	51.9309119633527	38.7728874858862	43.2813683936513	51.2680327026073	85.590481691717	40.7326598731606
"PPP2R2D"	137.664669055936	152.141620976245	102.802009396841	142.167254114916	147.156652538415	146.608584746052	169.213366103165	113.74403134392
"MCTP1"	9.6606785302411	11.3221671424183	13.7775888882364	16.1553697857859	8.65627367873027	13.4915875533177	12.7893823217508	16.1393557987995
"POLD4"	654.510970423835	573.184711584925	657.085008515892	581.593312288294	696.830031137787	638.601810857038	1324.19296962128	939.156799339666
"LIPT2"	20.5289418767623	24.0596051776388	25.4355487167442	22.6175177001003	28.8542455957676	24.2848575959719	30.497757844175	29.9730893406276
"ALG10B"	14.4910177953617	13.4450734816217	22.2561051271512	17.2323944381717	14.4271227978838	17.9887834044236	14.7569796020202	31.5101708452752
"DRAP1"	124.381236076854	127.374380352206	146.254405121279	121.703785719587	134.172242020319	128.619801341629	204.630117148013	114.512572096244
"LONRF3"	48.3033926512055	43.1657622304697	40.272952134845	24.7715670048718	49.0522175128049	35.078127638626	20.6597714428282	35.3528746068941
"UCP2"	736.626737930884	979.36745781918	803.339413637171	658.06206260768	810.804301241069	715.054140325838	991.669029255755	443.448014090824
"C11orf68"	65.2095800791274	61.5642838368993	74.1870170905039	75.391725667001	76.463750828784	53.9663502132708	72.8010993699662	64.557423195198
"PAAF1"	212.534927665304	249.087677133202	253.295672637578	194.941462081817	180.339034973547	234.753623427728	383.681469652524	307.416300929514
"MRPL48"	567.564863651665	531.434220247257	538.385781171086	572.977115069208	666.533073262231	628.707979984605	813.601475391378	580.248268004458
"RAB6A"	142.495008321056	142.942360173031	131.417001703178	136.782130852988	163.026487616087	137.614193043841	163.310574262357	146.022742941519
"ERCC4"	41.0578837535247	53.0726584800856	60.4094282022675	42.0039614430434	28.8542455957676	39.5753234897319	33.449153764579	57.6405564242839
"CCDC85B"	115.928142362893	98.3613270497587	122.938485464264	102.317341976644	89.4481613468795	120.524848809638	151.50499058074	131.420468647367
"TMEM70"	626.736519649391	712.58889452595	686.759815352093	675.294457045852	670.861210101596	815.79132739061	712.270215457507	740.873285240129
"LINC00476"	59.1716559977267	50.9497521408822	56.1701700828101	34.4647888763433	44.7240806734397	42.2736410003955	37.3843483251178	36.8899561115417
"RPS6KB2"	19.3213570604822	18.3985216064297	7.41870170905039	11.847271176243	15.8698350776722	16.1899050639812	26.5625632836363	7.68540752323786
"RMI2"	945.538911147348	922.756622107089	1083.13044952136	693.603876136409	708.371729376094	759.126659666676	623.728337845386	634.046120667123
"TOM1L2"	4.83033926512055	9.90689624961599	14.8374034181008	14.0013204810145	5.77084911915351	9.89383087243298	12.7893823217508	10.759570532533
"SMIM37"	85.7385219558898	68.6406383009108	84.7851623891473	101.240317324259	122.630543782012	119.625409639417	95.4284680930637	148.328365198491
"KDF1"	41.0578837535247	36.7970432128594	34.9738794855233	15.0783451334002	23.0833964766141	38.6758843195107	41.3195428856565	42.2697413778082
"B3GNTL1"	14.4910177953617	13.4450734816217	11.6579598285078	10.7702465238573	10.0989859585186	17.0893442342024	15.7407782421548	19.9820595604184
"MLXIP"	131.626744974535	176.201226153884	189.706800845717	116.318662457659	108.203420984128	96.2399912136662	89.5256762522557	97.6046755451208
"RWDD4P2"	84.5309371396096	75.7169927649222	55.1103555529458	68.9295777526867	51.9376420723816	67.4579377665885	79.6876898509089	61.4832601859029
"EIF3KP1"	7.24550889768083	9.90689624961599	9.53833076877907	7.5391725667001	8.65627367873027	15.2904658937601	13.7731809618855	6.91686677091407
"AURKAIP1"	766.816358337887	868.976328180602	814.997373465679	910.085831265941	920.450434504985	1019.0645798606	912.965138044981	863.839805611935
"TTLL11"	1.20758481628014	4.24581267840685	8.47851623891473	25.8485916572575	8.65627367873027	11.6927092128753	15.7407782421548	16.1393557987995
"SLC35E3"	187.175646523421	249.795312579603	236.338640159748	309.106075234704	285.657031398099	238.351380108613	259.722840995555	199.820595604184
"ZNF169"	10.8682633465212	10.6145316960171	6.35888717918605	14.0013204810145	14.4271227978838	15.2904658937601	10.8217850414815	5.3797852662665
"RUVBL1"	512.015962102778	603.613035780174	592.436322194167	576.208189026365	548.230666319584	629.607419154826	592.246781361076	661.71358775078
"MSRA"	7.24550889768083	14.860344374424	13.7775888882364	12.9242958286287	28.8542455957676	17.9887834044236	7.87038912107742	12.2966520371806
"CTDNEP1"	10.8682633465212	11.3221671424183	15.8972179479651	9.69322187147156	11.541698238307	18.8882225746448	14.7569796020202	18.4449780557709
"SWI5"	206.497003583904	242.718958115592	281.910664943915	201.403609996131	183.224459533124	220.362596704189	151.50499058074	219.034114412279
"GAPT"	112.305387914053	23.3519697312377	96.4431222176551	7.5391725667001	25.9688210361908	102.536065405215	56.0765224876766	33.0472523499228
"ZDHHC21"	73.6626737930884	94.823149817753	68.8879444411822	75.391725667001	75.0210385489957	80.9495253199062	56.0765224876766	70.7057492137883
"PLEKHF2"	696.776438993639	784.060074612465	638.008346978334	853.003524689497	978.15892569652	852.668333369679	870.66179651919	855.385857336374
"UBE2O"	55.5489015488863	70.7635446401142	65.7085008515892	70.0066024050724	92.3335859064562	98.0388695541086	82.6390857713129	92.9934310311781
"UNC119B"	43.473053386085	53.0726584800856	37.093508545252	33.3877642239576	41.838656113863	39.5753234897319	50.1737306468686	41.5012006254844
"LYSMD3"	41.0578837535247	39.6275849984639	58.2897991425388	42.0039614430434	41.838656113863	49.4691543621649	42.3033415257911	41.5012006254844
"B3GALT6"	97.8143701186912	108.975858745776	110.220711105892	149.706426681616	181.781747253336	125.921483830965	118.055836816161	136.800253913634
"ZNF613"	68.8323345279678	60.1490129440971	61.4692427321318	42.0039614430434	63.4793403106886	36.8770059790684	42.3033415257911	45.3439043871034
"AC007160.1"	41.0578837535247	24.76724062404	28.6149923063372	36.6188381811148	23.0833964766141	29.6814926172989	24.5949660033669	27.6674670836563
"RPL23P2"	16.9061874279219	12.0298025888194	6.35888717918605	11.847271176243	14.4271227978838	11.6927092128753	13.7731809618855	20.7506003127422
"MBLAC2"	12.0758481628014	8.4916253568137	16.9570324778295	22.6175177001003	12.9844105180954	20.6871009150871	19.6759728026936	24.5933040743611
"TPRN"	333.293409293318	353.11008775417	360.336940153876	406.03829394942	392.417740102439	402.948748259089	288.253001559461	407.326598731606
"SLC35A4"	341.746503007279	445.102695786318	438.763215363837	383.420776249319	386.646890983285	419.13865332307	396.470851974275	384.270376161893
"CRYBG2"	26.566865958163	28.3054178560457	32.8542504257946	12.9242958286287	24.5261087564024	31.4803709577413	37.3843483251178	34.5843338545704
"IP6K1"	33.8123748558439	37.5046786592605	40.272952134845	37.6958628335005	47.6095052330165	38.6758843195107	48.2061333665992	33.0472523499228
"SSNA1"	411.786422351527	422.458361501482	452.540804252074	525.588030364236	455.897080413128	479.401077727889	412.21163021643	428.845739796672
"CSTF3"	178.72255280946	196.015018653116	176.989026487345	232.637324915317	331.823824351327	215.865400853083	313.831766202962	229.025144192488
"CHMP6"	7.24550889768083	11.3221671424183	5.29907264932171	15.0783451334002	12.9844105180954	9.89383087243298	8.8541877612121	11.5281112848568
"DLEU1"	419.031931249208	479.069197213573	327.482689728082	355.418135287291	408.287575180111	581.937143133103	517.478084710841	471.884021926804
"TMEM39A"	62.7944104465672	64.3948256225039	76.3066461502326	61.3904051859866	69.2501894298422	49.4691543621649	70.8335020896968	72.2428307184359
"TCP11L1"	32.6047900395637	26.1825115168422	30.7346213660659	30.1566902668004	53.38035435217	29.6814926172989	27.546361923771	32.278711597599
"CCDC57"	76.0778434256487	51.6573875872834	63.5888717918605	47.3890847049721	41.838656113863	95.3405520434451	52.1413279271379	64.557423195198
"SPHK1"	31.3972052232836	19.813792499232	9.53833076877907	100.163292671873	53.38035435217	95.3405520434451	47.2223347264645	198.283514099537
"BNIP3"	2525.05985084177	2042.9435337601	2474.66692723324	1840.63513092721	2135.2141740868	2453.67005636338	1273.03544033427	1487.89489649885
"MYPOP"	106.267463832652	81.3780763361313	103.861823926705	100.163292671873	96.6617227458214	89.0444778518968	57.0603211278113	62.2518009382266
"ATAD5"	293.443110356073	243.426593561993	295.688253832151	228.329226305775	187.552596372489	205.072130810429	202.662519867744	180.60707679609
"SMIM19"	540.997997693502	502.421166944811	580.778362365659	945.62764479467	734.340550412285	831.08179328437	757.524952903702	965.287184918675
"RTTN"	24.1516963256028	19.813792499232	15.8972179479651	18.3094190905574	18.7552596372489	11.6927092128753	24.5949660033669	20.7506003127422
"CDV3P1"	9.6606785302411	14.1527089280228	14.8374034181008	9.69322187147156	5.77084911915351	10.7932700426542	13.7731809618855	10.759570532533
"ZBTB8OS"	944.331326331068	958.138394427146	965.491036706415	642.98371747428	581.413048754716	816.690766560831	523.380876551649	592.544920041639
"SLC35G1"	20.5289418767623	24.0596051776388	32.8542504257946	43.0809860954292	53.38035435217	32.3798101279625	42.3033415257911	46.8809858917509
"COX8A"	2104.82033477628	2020.29919947526	2065.5785187056	1960.18486734203	1855.32799180785	1965.27458693328	2491.96195546114	1990.5205485186
"RPL37AP8"	21.7365266930425	20.5214279456331	27.5551777764729	48.4661093573578	38.9532315542862	41.3742018301743	28.5301605639057	33.8157931022466
"ZSCAN2"	39.8502989372445	42.4581267840685	33.9140649556589	64.6214791431437	64.922052590477	67.4579377665885	54.1089252074073	75.316993727731
"CDC26"	51.9261471000459	48.8268458016788	59.3496136724031	36.6188381811148	38.9532315542862	41.3742018301743	28.5301605639057	35.3528746068941
"CRLF3"	165.439119830379	167.709600797071	149.433848710872	149.706426681616	144.271227978838	174.491199022909	147.569796020202	133.726090904339
"RNPEP"	84.5309371396096	70.7635446401142	54.0505410230814	56.0052819240579	77.9064631085724	64.7596202559249	63.9469116087541	57.6405564242839
"EID2"	57.9640711814466	65.8100965153062	58.2897991425388	76.4687503193868	67.8074771500538	64.7596202559249	55.092723847542	59.9461786812553
"EID2B"	26.566865958163	19.813792499232	33.9140649556589	29.0796656144147	17.3125473574605	30.5809317875201	11.8055836816161	16.1393557987995
"RIMS2"	113.512972730333	91.9926080321484	71.0075735009109	100.163292671873	108.203420984128	90.8433561923392	96.4122667331984	104.521542316035
"KCMF1"	299.481034437474	245.549499901196	243.757341868799	263.871039834504	336.151961190692	289.61941281122	338.426732206329	287.434241369096
"DNAJC30"	117.135727179173	101.191868835363	101.742194866977	96.9322187147156	90.8908736266678	87.2455995114544	76.7362939305049	102.215920059064
"SPRYD4"	126.796405709414	176.908861600285	182.288099136667	168.015845772174	131.286817460742	163.697928980255	122.974830016835	149.096905950814
"SYNE3"	33.8123748558439	32.5512305344525	25.4355487167442	5.38512326192865	4.32813683936513	8.9943917022118	2.95139592040403	2.30562225697136
"CLK2"	176.3073831769	192.476841421111	166.390881188702	214.32790582476	213.52141740868	133.116997192735	135.764212338586	126.040683381101
"LPCAT4"	21.7365266930425	9.19926080321484	13.7775888882364	11.847271176243	14.4271227978838	8.09495253199062	15.7407782421548	18.4449780557709
"SLCO3A1"	7.24550889768083	41.0428558912662	7.41870170905039	8.61619721908583	0	6.29607419154826	9.83798640134678	3.07416300929514
